shap_frequency,shap_recency_days,shap_monetary,shap_avg_order_value,shap_customer_lifespan,shap_avg_purchase_interval_days,customer_unique_id
-0.011618861851331333,-1.6210422748008684,173.9213320238318,-4.273251592831998,-0.0033362283736147846,0.015173072950387287,16339
-0.0059565897959301,-0.9575246015820411,-233.02509254588918,0.38122171807136274,-0.018552983125624506,0.02232519913131385,3137
-0.0006289876662260328,0.1009713110433716,-224.2723206033641,0.3648623075728649,-0.01874263678417079,0.028569144957882917,34516
-0.0015858789517022814,0.07117833930845874,-232.4296044433913,0.17302964142580793,-0.017476403556686303,0.02773990433811054,6138
0.005115879221994588,0.669638722892852,-169.04616380569723,2.1163697230157403,-0.024279157668734234,0.02922024274613631,32610
-0.0037752086008166815,-0.011486102078978076,-190.67722178469384,0.27787680517629804,-0.024015824695709186,0.03314056722292122,58733
-0.0040923441755608605,0.983310093807222,-207.1296264924533,0.5622370659876688,-0.02274096995193221,0.026243736515630983,20081
-0.006162053056395531,-0.22269824725513293,23.41614441135187,0.7778059924258925,-0.04309491721993617,-0.045569798699683785,21738
-0.001195727402309446,0.4734843888788867,-198.19741357205658,0.9568980989185718,-0.02449697213581932,0.02555175734366684,51304
-0.006971077043979806,0.6170605516932827,-213.0432557573616,-0.3060621127090645,-0.02314481091461754,0.02471344939701525,17699
-0.014708732118540664,4.508790968453201,98.49907653875258,-1.5356833925883169,-0.07593896756962833,-0.02283424909465802,62617
0.33704914356062027,0.21960785987295803,1183.019833971987,12.438124518405274,0.03913155995308736,-0.0004036839486219149,16884
-0.005662630038656417,-0.5783973710997614,-76.7246405565312,-0.29336475346812596,-0.012687742083490402,0.033440749278540995,84678
-0.006599709539474292,-0.4416918870679415,-221.8552659330693,-0.9068143297659327,-0.018321440404479757,0.018107448420344164,60453
-0.003039679920600652,1.2086607941753782,-234.1429891217659,0.2479949691336626,-0.019096767613074623,0.024792303029030363,61805
-0.008927279930783993,0.1724432497032687,-291.33957794035507,0.33569091469132784,-0.01628488345099578,0.03341858571025335,42134
-0.0039952550380120515,-1.1227151672704463,113.07980422182108,-0.2166579203214389,-0.024045265250980868,0.02225544119310421,11500
-0.009206147051609367,-3.99611045431937,176.02948762896295,-3.371137223184576,-0.004215928338445625,0.004060577990646082,18498
-0.004863954087521626,-1.005868788042148,-130.00137054175048,-1.7335056181435249,-0.01817149823734879,0.01896456019908516,44145
-0.021340009128865696,3.7179805126459207,744.2642776364904,-10.042178797850577,-1.3024301686769835,-0.4760931480661936,39664
